Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Price(euro),Age,km_year
Skoda,Fabia,2006,Hatchback,235000.0,1200.0,Petrol,2800.0,16,14687.5
BMW,Rare,2015,Hatchback,157000.0,1500.0,Diesel,12990.0,7,22428.571428571428
Volkswagen,Golf,1996,Universal,123456.0,1900.0,Diesel,1500.0,26,4748.307692307692
Audi,A6,2006,Universal,230000.0,2000.0,Petrol,5500.0,16,14375.0
BMW,3 Series,2004,Sedan,200000.0,2000.0,Petrol,2999.0,18,11111.111111111111
Skoda,Fabia,2010,Universal,200000.0,1199.0,Diesel,4300.0,12,16666.666666666668
Toyota,Auris,2014,Hatchback,85000.0,1800.0,Hybrid,7200.0,8,10625.0
Volkswagen,Touran,2004,Universal,198000.0,1600.0,Petrol,4390.0,18,11000.0
Opel,Vectra,1991,Sedan,262740.0,1600.0,Petrol,850.0,31,8475.483870967742
Ford,Rare,2007,Minivan,360000.0,2000.0,Diesel,8000.0,15,24000.0
Volkswagen,Sharan,2006,Minivan,250000.0,2000.0,Diesel,6900.0,16,15625.0
Skoda,Fabia,2015,Universal,124000.0,1400.0,Diesel,6250.0,7,17714.285714285714
Volvo,Rare,2004,Universal,213544.0,1900.0,Metan/Propan,1300.0,18,11863.555555555557
Volkswagen,Touran,2010,Minivan,163937.0,1400.0,Petrol,7699.0,12,13661.416666666666
Mercedes,E Class,2013,Sedan,258173.0,2200.0,Diesel,16999.0,9,28685.88888888889
Peugeot,Rare,2003,Sedan,169000.0,2000.0,Petrol,1850.0,19,8894.736842105263
KIA,Sorento,2018,SUV,150260.0,1995.0,Diesel,16580.0,4,37565.0
Toyota,Camry,2006,Sedan,214267.0,3500.0,Metan/Propan,9599.0,16,13391.6875
Ford,Rare,2006,Hatchback,200000.0,1400.0,Diesel,3299.0,16,12500.0
Ford,Mondeo,2001,Universal,300000.0,2000.0,Metan/Propan,3700.0,21,14285.714285714286
Lexus,Es Series,2016,Sedan,35000.0,2000.0,Petrol,22000.0,6,5833.333333333333
Opel,Corsa,2006,Hatchback,400000.0,1300.0,Diesel,3000.0,16,25000.0
Volkswagen,Touareg,2006,SUV,318981.0,2500.0,Diesel,7700.0,16,19936.3125
Lexus,CT Series,2011,Hatchback,108000.0,1800.0,Hybrid,10999.0,11,9818.181818181818
BMW,5 Series,2012,Sedan,170000.0,2000.0,Petrol,12999.0,10,17000.0
Honda,CR-V,2007,SUV,273500.0,2200.0,Diesel,9700.0,15,18233.33333333333
Mercedes,Rare,2017,Sedan,63000.0,1600.0,Petrol,16900.0,5,12600.0
Mercedes,E Class,2012,Sedan,178031.0,2143.0,Diesel,17500.0,10,17803.1
Volkswagen,Golf,2010,Universal,145000.0,1400.0,Petrol,3900.0,12,12083.333333333334
Skoda,Rare,2011,Crossover,170000.0,1200.0,Petrol,6700.0,11,15454.545454545454
Opel,Astra,2005,Hatchback,182800.0,1300.0,Diesel,4200.0,17,10752.941176470587
Vaz,Rare,2005,Sedan,2020.0,1500.0,Petrol,1200.0,17,118.82352941176472
Opel,Rare,2001,Universal,210665.0,1298.0,Petrol,1400.0,21,10031.666666666666
Vaz,Rare,2004,Minivan,98000.0,1500.0,Petrol,1300.0,18,5444.444444444444
Renault,Kadjar,2020,Crossover,19000.0,1300.0,Petrol,12350.0,2,9500.0
Volkswagen,Jetta,2008,Sedan,187000.0,1400.0,Petrol,4000.0,14,13357.142857142857
Nissan,Qashqai,2016,Crossover,199000.0,1500.0,Diesel,14400.0,6,33166.666666666664
Audi,A6,2000,Universal,400000.0,2500.0,Diesel,3900.0,22,18181.81818181818
Volkswagen,Golf,2017,Universal,101000.0,1800.0,Petrol,13490.0,5,20200.0
Volkswagen,Golf,2012,Universal,154000.0,1400.0,Petrol,7650.0,10,15400.0
Dacia,Logan,2009,Sedan,328106.0,1600.0,Metan/Propan,1800.0,13,25238.92307692308
Suzuki,Rare,2002,SUV,155000.0,1364.0,Metan/Propan,3500.0,20,7750.0
Hyundai,Santa FE,2011,SUV,150000.0,2200.0,Diesel,13666.0,11,13636.363636363636
Mercedes,Vito,1999,Minivan,430000.0,2300.0,Diesel,2350.0,23,18695.652173913044
Volkswagen,Jetta,2012,Sedan,190500.0,1400.0,Hybrid,8800.0,10,19050.0
Mercedes,Series (W124),1993,Sedan,111111.0,2000.0,Metan/Propan,2500.0,29,3831.413793103448
Rover,Rare,2000,Hatchback,133446.0,1600.0,Petrol,950.0,22,6065.727272727273
Renault,Grand Scenic,2012,Minivan,167000.0,1500.0,Diesel,6000.0,10,16700.0
Volkswagen,Golf,2009,Hatchback,153533.0,1400.0,Petrol,5699.0,13,11810.23076923077
Audi,A6,2018,Sedan,66000.0,2000.0,Diesel,33900.0,4,16500.0
Mercedes,E Class,2016,Sedan,27500.0,2000.0,Petrol,25200.0,6,4583.333333333333
Nissan,Rare,2012,Microvan,117000.0,2299.0,Diesel,15999.0,10,11700.0
Renault,Scenic,2013,Minivan,173400.0,1461.0,Diesel,7100.0,9,19266.666666666668
Volkswagen,Passat,2010,Sedan,211000.0,1400.0,Metan/Propan,5699.0,12,17583.333333333332
Hyundai,Tucson,2012,SUV,120000.0,2000.0,Petrol,9500.0,10,12000.0
Dacia,Sandero,2008,Hatchback,226000.0,1400.0,Petrol,2750.0,14,16142.857142857143
Audi,A4,2013,Sedan,100000.0,2000.0,Petrol,11500.0,9,11111.111111111111
Mercedes,E Class,2007,Sedan,2222.0,1800.0,Petrol,8900.0,15,148.13333333333333
Mercedes,M Class,2004,Sedan,324000.0,2700.0,Diesel,3900.0,18,18000.0
Nissan,Rare,2009,SUV,180000.0,2500.0,Diesel,7200.0,13,13846.153846153846
Toyota,Corolla,2006,Sedan,287091.0,1400.0,Diesel,4799.0,16,17943.1875
Mitsubishi,Rare,1997,Minivan,288000.0,2400.0,Diesel,2400.0,25,11520.0
Mercedes,C Class,1999,Sedan,343000.0,1800.0,Petrol,3100.0,23,14913.04347826087
Mercedes,Rare,2015,Minivan,198000.0,1500.0,Diesel,6199.0,7,28285.714285714286
Volkswagen,Vento,1993,Sedan,180000.0,1800.0,Metan/Propan,2300.0,29,6206.896551724138
Audi,A5,2011,Coupe,110000.0,2000.0,Petrol,12300.0,11,10000.0
Volkswagen,Passat,2007,Sedan,248000.0,1896.0,Diesel,6500.0,15,16533.333333333332
Renault,Grand Scenic,2013,Universal,212000.0,1500.0,Diesel,8800.0,9,23555.555555555555
Toyota,Corolla,2005,Universal,220000.0,1400.0,Petrol,4600.0,17,12941.176470588236
BMW,5 Series,2006,Sedan,272588.0,2500.0,Metan/Propan,8000.0,16,17036.75
Nissan,Rare,2016,Sedan,36000.0,1800.0,Petrol,11000.0,6,6000.0
Hyundai,Santa FE,2019,SUV,37000.0,1995.0,Diesel,25599.0,3,12333.333333333334
Renault,Grand Scenic,2012,Universal,180000.0,1500.0,Diesel,7499.0,10,18000.0
Audi,A4,2001,Universal,340000.0,2500.0,Diesel,4000.0,21,16190.47619047619
Volkswagen,Rare,2006,Hatchback,309000.0,2000.0,Diesel,5300.0,16,19312.5
Audi,A8,2018,Sedan,120000.0,3000.0,Diesel,76000.0,4,30000.0
Toyota,Rare,2005,Hatchback,188000.0,1000.0,Petrol,1599.0,17,11058.823529411764
Volkswagen,Passat CC,2012,Sedan,86000.0,2000.0,Petrol,10490.0,10,8600.0
Mercedes,E Class,2000,Sedan,230000.0,2700.0,Diesel,1400.0,22,10454.545454545454
Nissan,Rare,2014,SUV,135000.0,2500.0,Hybrid,16900.0,8,16875.0
Toyota,Prius,2007,Hatchback,260000.0,1500.0,Petrol,4800.0,15,17333.333333333332
Lexus,CT Series,2013,Hatchback,170699.0,1800.0,Hybrid,13199.0,9,18966.555555555555
BMW,7 Series,2014,Sedan,92485.0,3000.0,Hybrid,31999.0,8,11560.625
Lexus,Es Series,2016,Sedan,75000.0,2500.0,Hybrid,23000.0,6,12500.0
Hyundai,Rare,2020,Crossover,9407.0,2499.0,Petrol,60000.0,2,4703.5
Renault,Grand Scenic,2017,Crossover,152325.0,1500.0,Diesel,12400.0,5,30465.0
Volkswagen,Golf,1993,Hatchback,230000.0,1600.0,Petrol,1200.0,29,7931.0344827586205
Skoda,Rapid,2016,Sedan,118000.0,1200.0,Petrol,7700.0,6,19666.666666666668
Skoda,Superb,2018,Hatchback,61150.0,1798.0,Petrol,19000.0,4,15287.5
Renault,Kangoo,2006,Universal,125000.0,1500.0,Diesel,2200.0,16,7812.5
BMW,5 Series,2006,Sedan,200000.0,3000.0,Diesel,13900.0,16,12500.0
Toyota,Rare,2013,Minivan,184000.0,1800.0,Hybrid,10999.0,9,20444.444444444445
KIA,Altele,2018,Sedan,57000.0,3778.0,Petrol,43499.0,4,14250.0
KIA,Rare,2017,Crossover,60000.0,1600.0,Hybrid,13950.0,5,12000.0
Volkswagen,Passat,2009,Sedan,140000.0,1800.0,Petrol,6200.0,13,10769.23076923077
Renault,Kadjar,2016,Crossover,166000.0,1500.0,Diesel,13990.0,6,27666.666666666668
Toyota,Rare,2004,Coupe,230000.0,2400.0,Metan/Propan,6999.0,18,12777.777777777776
Mercedes,E Class,2016,Sedan,78796.0,2000.0,Petrol,31999.0,6,13132.666666666666
BMW,7 Series,2004,Sedan,327000.0,3000.0,Diesel,8500.0,18,18166.666666666668
Mitsubishi,Rare,2012,Crossover,98000.0,2000.0,Petrol,10399.0,10,9800.0
Toyota,Corolla,2006,Universal,250000.0,1400.0,Diesel,5490.0,16,15625.0
Audi,A6,2013,Sedan,152000.0,1984.0,Petrol,14000.0,9,16888.88888888889
Mercedes,E Class,2013,Sedan,100000.0,2200.0,Diesel,11000.0,9,11111.111111111111
Skoda,Octavia,2010,Universal,160000.0,1400.0,Petrol,6700.0,12,13333.333333333334
Nissan,Juke,2013,Crossover,100000.0,1600.0,Petrol,9800.0,9,11111.111111111111
Mercedes,E Class,2008,Sedan,201182.0,3000.0,Diesel,5900.0,14,14370.142857142857
Renault,Grand Scenic,2006,Minivan,245000.0,1500.0,Diesel,4200.0,16,15312.5
KIA,Rare,2015,Coupe,95000.0,1600.0,Petrol,6800.0,7,13571.42857142857
Toyota,Camry,2019,Sedan,64636.0,2500.0,Hybrid,23499.0,3,21545.33333333333
Volkswagen,Golf,2015,Universal,140624.0,1197.0,Petrol,10000.0,7,20089.14285714286
Volkswagen,Passat,2014,Sedan,117000.0,1800.0,Petrol,9599.0,8,14625.0
Dacia,Sandero,2009,Hatchback,296000.0,1400.0,Petrol,3700.0,13,22769.23076923077
Hyundai,ix35,2011,Crossover,199065.0,1700.0,Diesel,11799.0,11,18096.81818181818
BMW,5 Series,2000,Sedan,123456.0,2500.0,Diesel,2000.0,22,5611.636363636364
Opel,Astra,2006,Universal,11111.0,1300.0,Diesel,1100.0,16,694.4375
Fiat,Rare,2008,Minivan,145000.0,1600.0,Diesel,3200.0,14,10357.142857142857
Volkswagen,Vento,1992,Sedan,311021.0,1800.0,Metan/Propan,1799.0,30,10367.366666666669
Toyota,C-HR,2016,SUV,99000.0,1800.0,Hybrid,17250.0,6,16500.0
Honda,Civic,2009,Sedan,165000.0,1300.0,Hybrid,6400.0,13,12692.307692307691
Volvo,Rare,1995,Hatchback,200000.0,2000.0,Petrol,800.0,27,7407.407407407408
Toyota,Corolla,2007,Sedan,26064.0,1400.0,Diesel,5200.0,15,1737.6
Seat,Rare,2007,Hatchback,248341.0,2000.0,Diesel,3999.0,15,16556.066666666666
Toyota,Prius,2008,Hatchback,210021.0,1500.0,Hybrid,4999.0,14,15001.5
Hyundai,Santa FE,2007,Crossover,260700.0,2200.0,Diesel,8400.0,15,17380.0
Ford,Rare,2010,SUV,200000.0,2500.0,Hybrid,9900.0,12,16666.666666666668
Mercedes,M Class,2012,SUV,256000.0,2142.0,Diesel,23200.0,10,25600.0
Ford,Focus,2018,Universal,171000.0,1500.0,Diesel,8999.0,4,42750.0
Volkswagen,Rare,2014,Universal,168000.0,1400.0,Petrol,8499.0,8,21000.0
Renault,Grand Scenic,2009,Minivan,33333.0,1500.0,Diesel,5500.0,13,2564.076923076923
Toyota,Yaris,2018,Hatchback,28000.0,1000.0,Petrol,8150.0,4,7000.0
Mercedes,C Class,2009,Universal,190000.0,200.0,Petrol,8900.0,13,14615.384615384615
Volkswagen,Golf,2002,Hatchback,123456.0,1600.0,Petrol,1800.0,20,6172.8
Ford,Rare,2012,Pickup,129000.0,3500.0,Petrol,25500.0,10,12900.0
GAZ,Altele,2001,Minivan,150000.0,2400.0,Metan/Propan,2599.0,21,7142.857142857143
BMW,3 Series,2015,Sedan,118000.0,2000.0,Petrol,14499.0,7,16857.14285714286
Mercedes,GLC,2015,Crossover,100000.0,2200.0,Diesel,32000.0,7,14285.714285714286
Renault,Grand Scenic,2010,Universal,205000.0,1300.0,Diesel,5500.0,12,17083.333333333332
Peugeot,206,2000,Universal,145000.0,1400.0,Diesel,2199.0,22,6590.909090909091
Mercedes,Series (W124),1997,Sedan,240000.0,2500.0,Diesel,2900.0,25,9600.0
Toyota,Prius,2013,Hatchback,143120.0,1800.0,Hybrid,11999.0,9,15902.222222222224
Renault,Rare,2013,Crossover,111000.0,1200.0,Petrol,9990.0,9,12333.333333333334
Skoda,Fabia,2011,Universal,162000.0,1200.0,Diesel,4950.0,11,14727.272727272728
Volkswagen,Sharan,1999,Universal,45000.0,2000.0,Metan/Propan,1300.0,23,1956.5217391304348
Nissan,Qashqai,2016,Crossover,150000.0,1500.0,Diesel,12150.0,6,25000.0
Mitsubishi,Rare,2010,Universal,150000.0,2500.0,Diesel,10800.0,12,12500.0
Volkswagen,Golf,2000,Hatchback,111111.0,1400.0,Petrol,2500.0,22,5050.5
Volvo,Rare,2014,Sedan,126000.0,1600.0,Diesel,13500.0,8,15750.0
Volkswagen,Polo,2011,Hatchback,170000.0,1200.0,Diesel,5500.0,11,15454.545454545454
BMW,5 Series,2003,Sedan,10000.0,2200.0,Petrol,6800.0,19,526.3157894736842
Audi,Rare,2012,Coupe,255000.0,3000.0,Diesel,17500.0,10,25500.0
Mercedes,Rare,2013,Minivan,265536.0,2200.0,Diesel,16450.0,9,29504.0
BMW,X5,2011,Crossover,202957.0,3000.0,Diesel,24499.0,11,18450.636363636364
Volkswagen,Rare,2013,Hatchback,162000.0,1000.0,Petrol,6490.0,9,18000.0
KIA,Sportage,2014,Crossover,56000.0,2400.0,Petrol,8600.0,8,7000.0
Volkswagen,Touran,2012,Minivan,201400.0,1600.0,Diesel,9299.0,10,20140.0
Seat,Ibiza,2010,Universal,183000.0,1200.0,Diesel,4200.0,12,15250.0
Renault,Scenic,2005,Coupe,190000.0,1600.0,Petrol,2500.0,17,11176.470588235294
Peugeot,307,2003,Hatchback,170000.0,1598.0,Petrol,3000.0,19,8947.368421052632
Lincoln,Rare,2016,Sedan,34000.0,1999.0,Hybrid,17900.0,6,5666.666666666667
Renault,Megane,2013,Universal,245000.0,1500.0,Diesel,6950.0,9,27222.222222222223
Hyundai,Tucson,2016,SUV,163000.0,2000.0,Diesel,18850.0,6,27166.666666666668
Hyundai,Santa FE,2017,SUV,75200.0,2200.0,Diesel,28800.0,5,15040.0
Skoda,Superb,2019,Sedan,45692.0,1968.0,Diesel,34900.0,3,15230.666666666666
Renault,Megane,2004,Sedan,18000.0,1500.0,Diesel,1600.0,18,1000.0
Volkswagen,Rare,2009,Coupe,200000.0,1400.0,Petrol,7600.0,13,15384.615384615385
Chevrolet,Rare,2013,Crossover,183212.0,1800.0,Petrol,7299.0,9,20356.88888888889
Vaz,Rare,1984,Sedan,20000.0,1300.0,Metan/Propan,5000.0,38,526.3157894736842
Nissan,Qashqai,2016,Crossover,160000.0,1500.0,Diesel,11800.0,6,26666.666666666668
Mercedes,Rare,2012,Universal,145000.0,1500.0,Diesel,8490.0,10,14500.0
Dacia,Duster,2013,Crossover,123000.0,1500.0,Diesel,7500.0,9,13666.666666666666
Mercedes,Rare,2004,Minivan,196666.0,2200.0,Diesel,9000.0,18,10925.888888888889
Toyota,Auris,2011,Hatchback,186300.0,1800.0,Hybrid,8800.0,11,16936.363636363636
Skoda,Fabia,2005,Universal,250000.0,1400.0,Diesel,4000.0,17,14705.882352941177
Mercedes,A Class,2009,Hatchback,207354.0,1500.0,Petrol,6399.0,13,15950.307692307691
Renault,Logan,2006,Sedan,152907.0,1400.0,Petrol,3400.0,16,9556.6875
Renault,Megane,2007,Sedan,111111.0,1400.0,Metan/Propan,2500.0,15,7407.4
Renault,Grand Scenic,2013,Universal,180000.0,1500.0,Diesel,7200.0,9,20000.0
Mercedes,Vito,2000,Minivan,350000.0,2200.0,Diesel,2100.0,22,15909.09090909091
Renault,Rare,2004,Sedan,220000.0,3000.0,Diesel,1250.0,18,12222.222222222224
BMW,X5,2016,Crossover,128000.0,2000.0,Plug-in Hybrid,36900.0,6,21333.33333333333
Toyota,Corolla,2007,Hatchback,190000.0,1400.0,Diesel,4950.0,15,12666.666666666666
Honda,Civic,2021,Sedan,336.0,2000.0,Petrol,11600.0,1,336.0
Hyundai,Tucson,2016,Crossover,158807.0,1699.0,Diesel,14000.0,6,26467.83333333333
Mercedes,E Class,2017,Sedan,168000.0,2000.0,Plug-in Hybrid,28999.0,5,33600.0
BMW,3 Series,2014,Sedan,84000.0,1598.0,Petrol,9700.0,8,10500.0
Opel,Astra,2011,Universal,175000.0,1298.0,Diesel,5600.0,11,15909.09090909091
Renault,Kangoo,2013,Minivan,173000.0,1500.0,Diesel,7800.0,9,19222.222222222223
Mercedes,Vito,2010,Minivan,216211.0,2200.0,Diesel,8499.0,12,18017.58333333333
Renault,Grand Scenic,2011,Minivan,170000.0,1500.0,Diesel,6100.0,11,15454.545454545454
Renault,Rare,2004,Universal,237285.0,2000.0,Metan/Propan,4799.0,18,13182.5
Porsche,Cayenne,2012,Crossover,103844.0,4800.0,Petrol,45499.0,10,10384.4
Dacia,Logan Mcv,2007,Universal,200015.0,1600.0,Metan/Propan,2800.0,15,13334.333333333334
Renault,Clio,2010,Hatchback,84383.0,1200.0,Petrol,4899.0,12,7031.916666666667
Vaz,2121niva,2006,SUV,173555.0,1690.0,Metan/Propan,1950.0,16,10847.1875
Seat,Rare,2015,Minivan,152000.0,2000.0,Diesel,15000.0,7,21714.285714285717
Volkswagen,Polo,2011,Hatchback,230000.0,1200.0,Diesel,4200.0,11,20909.090909090908
Volkswagen,Passat,1999,Combi,111111.0,1900.0,Diesel,1100.0,23,4830.913043478261
Mercedes,E Class,2009,Sedan,225000.0,2143.0,Diesel,6800.0,13,17307.69230769231
Volkswagen,Passat,2018,Universal,93000.0,1968.0,Diesel,15600.0,4,23250.0
Mercedes,S Class,2016,Sedan,169000.0,3000.0,Diesel,52500.0,6,28166.666666666668
Toyota,Auris,2012,Hatchback,173133.0,1800.0,Hybrid,8999.0,10,17313.3
Mercedes,C Class,2015,Sedan,160000.0,1994.0,Plug-in Hybrid,18950.0,7,22857.14285714286
BMW,5 Series,1997,Sedan,228000.0,1991.0,Metan/Propan,3500.0,25,9120.0
BMW,3 Series,2004,Sedan,236778.0,1800.0,Metan/Propan,4699.0,18,13154.333333333334
Toyota,Auris,2016,Universal,173628.0,1400.0,Diesel,9199.0,6,28938.0
Nissan,Juke,2011,Crossover,181000.0,1500.0,Diesel,6999.0,11,16454.545454545456
Porsche,Cayenne,2012,SUV,134900.0,3000.0,Hybrid,29999.0,10,13490.0
Toyota,Auris,2009,Hatchback,140000.0,1400.0,Diesel,6400.0,13,10769.23076923077
Volkswagen,Golf,2003,Hatchback,2000.0,1900.0,Diesel,1650.0,19,105.26315789473684
Toyota,Yaris,2003,Hatchback,274000.0,1390.0,Diesel,2750.0,19,14421.052631578948
Renault,Kangoo,2014,Minivan,252148.0,1500.0,Diesel,6699.0,8,31518.5
Renault,Grand Scenic,2014,Universal,185000.0,1500.0,Diesel,8700.0,8,23125.0
Skoda,Octavia,2010,Universal,176000.0,1200.0,Petrol,6799.0,12,14666.666666666666
Renault,Kadjar,2018,Crossover,11000.0,1200.0,Petrol,15500.0,4,2750.0
Opel,Vectra,1992,Sedan,340000.0,2000.0,Metan/Propan,1300.0,30,11333.333333333334
Skoda,Superb,2014,Sedan,204000.0,1600.0,Diesel,12500.0,8,25500.0
Vaz,2106,1991,Hatchback,180000.0,1300.0,Petrol,4000.0,31,5806.451612903225
Mercedes,E Class,2000,Sedan,320000.0,2000.0,Petrol,4300.0,22,14545.454545454546
Dacia,Lodgy,2013,Minivan,120000.0,1200.0,Petrol,5999.0,9,13333.333333333334
Mercedes,E Class,2007,Sedan,225000.0,2000.0,Petrol,9500.0,15,15000.0
Dacia,Logan,2016,Universal,153652.0,1500.0,Diesel,6800.0,6,25608.666666666668
Dacia,Logan,2008,Sedan,182125.0,1500.0,Diesel,3300.0,14,13008.92857142857
Volkswagen,Passat,2008,Sedan,243152.0,1900.0,Diesel,6499.0,14,17368.0
Ford,Fusion,2017,Sedan,186505.0,2000.0,Plug-in Hybrid,15800.0,5,37301.0
Volvo,XC90,2016,SUV,102000.0,1996.0,Diesel,15900.0,6,17000.0
Lexus,RX Series,2003,Universal,278000.0,2995.0,Metan/Propan,8100.0,19,14631.578947368422
Toyota,Camry,2007,Sedan,170015.0,2400.0,Metan/Propan,7899.0,15,11334.333333333334
Vaz,2106,1990,Sedan,44000.0,1300.0,Petrol,1150.0,32,1375.0
Toyota,Land Cruiser Prado,2008,SUV,201000.0,2700.0,Metan/Propan,15490.0,14,14357.142857142857
Nissan,Qashqai,2015,Crossover,173000.0,1500.0,Diesel,12100.0,7,24714.285714285717
Renault,Scenic,2015,Universal,167000.0,1500.0,Diesel,7249.0,7,23857.14285714286
Audi,A6,2006,Sedan,206000.0,2380.0,Petrol,7000.0,16,12875.0
Audi,A6,1994,Sedan,400000.0,1984.0,Metan/Propan,2700.0,28,14285.714285714286
BMW,5 Series,2013,Sedan,169117.0,2000.0,Diesel,21500.0,9,18790.777777777777
Volkswagen,Rare,2012,Pickup,141000.0,2000.0,Diesel,13750.0,10,14100.0
Opel,Astra,2005,Hatchback,216000.0,1270.0,Diesel,3500.0,17,12705.882352941177
Renault,Kadjar,2015,Crossover,180000.0,1496.0,Diesel,13500.0,7,25714.285714285717
BMW,X5,2018,SUV,52800.0,2500.0,Diesel,45500.0,4,13200.0
BMW,X5,2016,Crossover,73382.0,2000.0,Diesel,41999.0,6,12230.333333333334
Nissan,Qashqai,2018,Crossover,59000.0,1500.0,Diesel,17290.0,4,14750.0
Opel,Vectra,1995,Sedan,285178.0,1800.0,Petrol,800.0,27,10562.148148148148
BMW,5 Series,2015,Sedan,193365.0,1995.0,Diesel,20000.0,7,27623.571428571428
Ford,Rare,1988,Sedan,75894.0,200.0,Petrol,550.0,34,2232.176470588235
Opel,Vectra,2004,Sedan,195000.0,1800.0,Petrol,3500.0,18,10833.333333333334
BMW,3 Series,2007,Sedan,174000.0,2000.0,Diesel,7200.0,15,11600.0
Mazda,Rare,2008,Hatchback,187000.0,1400.0,Diesel,2700.0,14,13357.142857142857
Volvo,Rare,2019,Sedan,28000.0,1969.0,Diesel,42800.0,3,9333.333333333334
Renault,Scenic,2010,Minivan,260000.0,1500.0,Diesel,5250.0,12,21666.666666666668
Honda,CR-V,2011,Crossover,146000.0,2200.0,Diesel,13000.0,11,13272.727272727272
Nissan,Rare,2000,Combi,25788.0,234.0,Diesel,900.0,22,1172.1818181818182
Audi,A8,2006,Sedan,250000.0,4200.0,Metan/Propan,13700.0,16,15625.0
Lexus,NX Series,2015,SUV,172000.0,2500.0,Hybrid,23500.0,7,24571.42857142857
Honda,CR-V,2000,SUV,380000.0,1998.0,Petrol,3500.0,22,17272.727272727272
Volkswagen,Passat,2002,Sedan,126486.0,1900.0,Diesel,2200.0,20,6324.3
BMW,X3,2013,Crossover,107000.0,2000.0,Petrol,14800.0,9,11888.888888888889
Hyundai,ix35,2012,Crossover,164000.0,1600.0,Petrol,8990.0,10,16400.0
Volkswagen,Passat,1984,Sedan,340111.0,200.0,Metan/Propan,1300.0,38,8950.28947368421
Lexus,CT Series,2011,Hatchback,122841.0,1800.0,Hybrid,11600.0,11,11167.363636363636
BMW,5 Series,2016,Sedan,91000.0,1995.0,Diesel,26200.0,6,15166.666666666666
Honda,Civic,2001,Hatchback,2700.0,1400.0,Petrol,2650.0,21,128.57142857142858
Rover,Rare,1996,Sedan,214567.0,1600.0,Diesel,1100.0,26,8252.576923076924
Renault,Clio,2012,Universal,163000.0,1500.0,Diesel,5400.0,10,16300.0
Toyota,Avensis,2009,Universal,220000.0,2000.0,Petrol,8700.0,13,16923.076923076922
BMW,5 Series,2002,Sedan,180000.0,2200.0,Metan/Propan,6500.0,20,9000.0
Rare,Rare,2013,Sedan,111000.0,2000.0,Petrol,14300.0,9,12333.333333333334
Mazda,Rare,2020,Crossover,7500.0,2500.0,Petrol,25900.0,2,3750.0
Renault,Megane,2011,Universal,129000.0,1500.0,Diesel,6999.0,11,11727.272727272728
Volkswagen,Sharan,1999,Minivan,260000.0,1900.0,Diesel,1200.0,23,11304.347826086956
Ford,Mondeo,2015,Universal,199640.0,1499.0,Diesel,11000.0,7,28520.0
Toyota,Rare,2013,Universal,110000.0,1800.0,Hybrid,9400.0,9,12222.222222222224
Volkswagen,Transporter,1998,Minivan,236598.0,1890.0,Diesel,3600.0,24,9858.25
Hyundai,Accent,2019,Sedan,13000.0,1368.0,Petrol,11500.0,3,4333.333333333333
Dacia,Rare,2017,Minivan,104520.0,1500.0,Diesel,8500.0,5,20904.0
Jaguar,Rare,2011,Sedan,74000.0,3000.0,Diesel,17499.0,11,6727.272727272727
Skoda,Superb,2016,Sedan,172670.0,2000.0,Diesel,15699.0,6,28778.33333333333
Volkswagen,Caddy,2001,Combi,267000.0,1900.0,Diesel,2700.0,21,12714.285714285714
Toyota,Yaris,2013,Hatchback,188564.0,1500.0,Hybrid,7299.0,9,20951.555555555555
Renault,Scenic,2011,Universal,166984.0,1500.0,Diesel,6799.0,11,15180.363636363636
Nissan,Rare,2011,Minivan,220000.0,1500.0,Diesel,5300.0,11,20000.0
Volkswagen,Touran,2011,Minivan,191000.0,1400.0,Metan/Propan,7850.0,11,17363.636363636364
Toyota,Corolla,2017,Sedan,147000.0,1400.0,Diesel,11990.0,5,29400.0
Volvo,XC90,2004,Crossover,195574.0,2500.0,Metan/Propan,7999.0,18,10865.222222222224
Volkswagen,Polo,2010,Hatchback,120000.0,1400.0,Petrol,7299.0,12,10000.0
Mazda,Rare,2002,Microvan,300000.0,1840.0,Metan/Propan,2900.0,20,15000.0
Toyota,Prius,2008,Sedan,203000.0,1500.0,Hybrid,6500.0,14,14500.0
Ssangyong,Rare,2016,Crossover,84000.0,2000.0,Metan/Propan,9800.0,6,14000.0
Volkswagen,Golf,2015,Hatchback,160000.0,1400.0,Plug-in Hybrid,11800.0,7,22857.14285714286
Skoda,Fabia,2004,Universal,370000.0,1200.0,Metan/Propan,2850.0,18,20555.555555555555
KIA,Rare,2007,Minivan,125000.0,2000.0,Diesel,3150.0,15,8333.333333333334
Rover,Rare,1998,Sedan,333000.0,2000.0,Diesel,2500.0,24,13875.0
Honda,CR-V,2019,SUV,19000.0,1500.0,Petrol,20499.0,3,6333.333333333333
Peugeot,Rare,2013,Hatchback,94500.0,1583.0,Petrol,6500.0,9,10500.0
Lexus,CT Series,2011,Hatchback,119000.0,1800.0,Hybrid,9200.0,11,10818.181818181818
Honda,CR-V,2013,Crossover,26000.0,2000.0,Petrol,9300.0,9,2888.8888888888887
Chevrolet,Rare,2016,Crossover,120000.0,2234.0,Diesel,14500.0,6,20000.0
Nissan,Rare,1996,Sedan,9635.0,1400.0,Petrol,600.0,26,370.5769230769231
Fiat,Rare,1999,Coupe,11111.0,1200.0,Petrol,1500.0,23,483.0869565217391
